year,season,site,zone,transect,segment,classcode,density,count,meters_sampled,class,subclass,size_or_stipe_count,area_samp
2019,summer,breast,deep,upcoast,0-10m,opunt,0.2,4,10,algae,red_algae,NA,20
2019,summer,breast,deep,upcoast,0-10m,const,0.05,1,10,algae,red_algae,NA,20
2019,summer,breast,deep,upcoast,0-10m,macpyrjv,0.05,1,10,algae,brown_algae,NA,20
2019,summer,breast,deep,upcoast,0-10m,macpyr_hf,0.2,4,10,other,other,NA,20
2019,summer,breast,deep,upcoast,10-20m,agafim,0.05,1,10,algae,brown_algae,NA,20
2019,summer,breast,deep,upcoast,10-20m,macpyrjv,0.05,1,10,algae,brown_algae,NA,20
2019,summer,breast,deep,upcoast,10-20m,macpyr_hf,0.3,6,10,other,other,NA,20
2019,summer,breast,deep,upcoast,20-30m,macpyrad,0.05,1,10,algae,brown_algae,4,20
2019,summer,breast,deep,upcoast,20-30m,agafim,0.25,5,10,algae,brown_algae,NA,20
2019,summer,breast,deep,upcoast,20-30m,opunt,0.2,4,10,algae,red_algae,NA,20
2019,summer,breast,deep,upcoast,20-30m,macpyrjv,0.3,6,10,algae,brown_algae,NA,20
2019,summer,breast,deep,downcoast,0-10m,macpyrad,0.2,2,10,algae,brown_algae,"4, 39",10
2019,summer,breast,deep,downcoast,0-10m,agafim,0.1,1,10,algae,brown_algae,NA,10
2019,summer,breast,deep,downcoast,0-10m,opunt,0.1,1,10,algae,red_algae,NA,10
2019,summer,breast,deep,downcoast,0-10m,macpyrjv,0.3,3,10,algae,brown_algae,"2,1,3",10
2019,summer,breast,deep,downcoast,10-20m,macpyrad,0.1,1,10,algae,brown_algae,15,10
2019,summer,breast,deep,downcoast,10-20m,agafim,0.3,3,10,algae,brown_algae,NA,10
2019,summer,breast,deep,downcoast,10-20m,const,0.3,3,10,algae,red_algae,NA,10
2019,summer,breast,deep,downcoast,10-20m,macpyrjv,0.3,3,10,algae,brown_algae,"2,5,2",10
2019,summer,breast,deep,downcoast,20-30m,macpyrad,0.1,1,10,algae,brown_algae,2,10
2019,summer,breast,deep,downcoast,20-30m,agafim,0.7,7,10,algae,brown_algae,NA,10
2019,summer,breast,deep,downcoast,20-30m,sacgro,0.1,1,10,algae,brown_algae,NA,10
2019,summer,breast,deep,downcoast,20-30m,opunt,0.8,8,10,algae,red_algae,NA,10
2019,summer,breast,deep,downcoast,20-30m,const,0.1,1,10,algae,red_algae,NA,10
2019,summer,breast,deep,downcoast,20-30m,macpyrjv,0.7,7,10,algae,brown_algae,"6, 2, 1, 2, 2, 1, 2",10
2020,winter,harris,shallow,upcoast,0-10m,derimb,0.2,3,10,invert,star,"75, 111, 73",20
2020,winter,harris,shallow,upcoast,0-10m,henric,0.05,0,10,invert,star,NA,20
2020,winter,harris,shallow,upcoast,0-10m,strdro,4.696969696969697,15,3.3,invert,urchin,"29, 28, 27, 25, 27, 34, 26, 25, 36, 33, 25, 26, 34, 32, 28",6.6
2020,winter,harris,shallow,upcoast,0-10m,strfraad,1.948051948051948,29,7.7,invert,urchin,"42, 30, 39, 35, 47, 43, 38, 25, 29, 36, 38, 40, 43, 31, 33, 40, 38, 29, 27, 34, 39, 46, 38, 37, 36, 43, 55, 62, 45",15.4
2020,winter,harris,shallow,upcoast,0-10m,cragig,0.55,11,10,invert,mollusc,NA,20
2020,winter,harris,shallow,upcoast,0-10m,halkam,0.35,7,10,invert,mollusc,"35, 32, 65, 72, 49, 34, 53",20
2020,winter,harris,shallow,upcoast,0-10m,crub,0.1,2,10,other,other,NA,20
2020,winter,harris,shallow,upcoast,10-20m,derimb,0.35,2,10,invert,star,"131, 74",20
2020,winter,harris,shallow,upcoast,10-20m,ortkoe,0.05,1,10,invert,star,81,20
2020,winter,harris,shallow,upcoast,10-20m,strdro,21.42857142857143,15,0.7,invert,urchin,"39, 29, 35, 25, 26, 31, 37, 29, 30, 28, 34, 26, 28, 36, 40",1.4
2020,winter,harris,shallow,upcoast,10-20m,strfraad,0.95,16,10,invert,urchin,"29, 42, 33, 39, 38, 45, 27, 55, 26, 44, 41, 70, 52, 36, 37, 45",20
2020,winter,harris,shallow,upcoast,10-20m,cragig,0.7,14,10,invert,mollusc,NA,20
2020,winter,harris,shallow,upcoast,10-20m,halkam,0.5,10,10,invert,mollusc,"34, 44, 39, 41, 39, 40, 28, 69, 54, 45",20
2020,winter,harris,shallow,upcoast,10-20m,crub,0.2,4,10,other,other,NA,20
2020,winter,harris,shallow,upcoast,10-20m,crysit,0.05,1,10,other,other,NA,20
2020,winter,harris,shallow,upcoast,20-30m,derimb,0.3,3,10,invert,star,"25, 132, 164",20
2020,winter,harris,shallow,upcoast,20-30m,henric,0.1,1,10,invert,star,26,20
2020,winter,harris,shallow,upcoast,20-30m,strdro,6.2,14,2.5,invert,urchin,"26, 36, 28, 31, 30, 31, 32, 30, 25, 29, 26, 28, 28, 36",5
2020,winter,harris,shallow,upcoast,20-30m,strfraad,2.0270270270270268,26,7.4,invert,urchin,"27, 35, 40, 44, 35, 42, 55, 51, 47, 50, 27, 35, 38, 30, 31, 39, 39, 38, 52, 33, 29, 25, 35, 37, 36, 70",14.8
2020,winter,harris,shallow,upcoast,20-30m,cucmin,0.05,1,10,invert,cuc,NA,20
2020,winter,harris,shallow,upcoast,20-30m,cragig,0.75,15,10,invert,mollusc,NA,20
2020,winter,harris,shallow,upcoast,20-30m,halkam,0.2,2,10,invert,mollusc,"83, 27",20
2020,winter,harris,shallow,upcoast,20-30m,cnefin,0.05,1,10,other,other,NA,20
2020,winter,harris,shallow,upcoast,20-30m,crub,0.1,2,10,other,other,NA,20
2020,winter,harris,shallow,downcoast,20-30m,derimb,0.4,8,10,invert,star,"85, 112, 71, 39, 94, 84, 87, 90",20
2020,winter,harris,shallow,downcoast,20-30m,henric,0.05,0,10,invert,star,NA,20
2020,winter,harris,shallow,downcoast,20-30m,strdro,3.8461538461538463,19,3.9,invert,urchin,"38, 32, 52, 45, 41, 32, 31, 42, 37, 29, 37, 43, 28, 38, 34, 41, 27, 28, 31",7.8
2020,winter,harris,shallow,downcoast,20-30m,strfraad,1.7241379310344829,28,8.7,invert,urchin,"57, 66, 79, 36, 67, 71, 39, 41, 57, 32, 44, 40, 27, 32, 38, 50, 36, 71, 51, 47, 52, 51, 39, 32, 46, 27, 35, 46",17.4
2020,winter,harris,shallow,downcoast,20-30m,cragig,0.3,6,10,invert,mollusc,NA,20
2020,winter,harris,shallow,downcoast,20-30m,halkam,0.15,3,10,invert,mollusc,"61, 68, 26",20
2020,winter,harris,shallow,downcoast,20-30m,halaur,0.1,2,10,other,other,NA,20
2020,winter,harris,shallow,downcoast,20-30m,haliga,0.05,1,10,other,other,NA,20
2020,winter,harris,shallow,downcoast,20-30m,crub,0.1,2,10,other,other,NA,20
2020,winter,harris,shallow,downcoast,10-20m,derimb,0.25,5,10,invert,star,"62, 91, 104, 37, 112",20
2020,winter,harris,shallow,downcoast,10-20m,henric,0.1,2,10,invert,star,"39, 27",20
2020,winter,harris,shallow,downcoast,10-20m,evatros,0.05,1,10,invert,star,121,20
2020,winter,harris,shallow,downcoast,10-20m,strdro,2.1739130434782608,9,6.9,invert,urchin,"30, 27, 28, 32, 26, 27, 30, 32, 36",13.8
2020,winter,harris,shallow,downcoast,10-20m,strfraad,1,20,10,invert,urchin,"34, 67, 41, 36, 31, 46, 39, 34, 57, 48, 52, 39, 32, 33, 57, 34, 29, 38, 59, 33",20
2020,winter,harris,shallow,downcoast,10-20m,cragig,0.8,16,10,invert,mollusc,NA,20
2020,winter,harris,shallow,downcoast,10-20m,halkam,0.6,12,10,invert,mollusc,NA,20
2020,winter,harris,shallow,downcoast,10-20m,halaur,0.05,1,10,other,other,NA,20
2020,winter,harris,shallow,downcoast,10-20m,haliga,0.05,1,10,other,other,NA,20
2020,winter,harris,shallow,downcoast,10-20m,crub,0.05,1,10,other,other,NA,20
2020,winter,breast,shallow,downcoast,0-10m,derimb,0.35,5,10,invert,star,"26, 60, 33, 28, 69",20
2020,winter,breast,shallow,downcoast,0-10m,pisoch,0.1,2,10,invert,star,"58, 80",20
2020,winter,breast,shallow,downcoast,0-10m,evatros,0.05,1,10,invert,star,44,20
2020,winter,breast,shallow,downcoast,0-10m,strdro,0.15,2,10,invert,urchin,"47, 62",20
2020,winter,breast,shallow,downcoast,0-10m,strfraad,1.6853932584269662,26,8.9,invert,urchin,"54, 34, 37, 41, 56, 80, 40, 75, 52, 42, 38, 42, 41, 31, 28, 34, 41, 64, 46, 46, 37, 29, 48, 36, 52, 73",17.8
2020,winter,breast,shallow,downcoast,0-10m,pugpro,0.05,1,10,invert,crab,NA,20
2020,winter,breast,shallow,downcoast,0-10m,cragig,0.3,6,10,invert,mollusc,NA,20
2020,winter,breast,shallow,downcoast,0-10m,halkam,4.838709677419355,30,3.1,invert,mollusc,"57, 65, 52, 53, 56, 44, 58, 36, 44, 56, 74, 43, 85, 82, 73, 64, 37, 42, 46, 54, 63, 42, 55, 76, 73, 28, 86, 31, 47, 29",6.2
2020,winter,breast,shallow,downcoast,0-10m,cerfol,0.05,1,10,invert,mollusc,NA,20
2020,winter,breast,shallow,downcoast,0-10m,halaur,0.05,1,10,other,other,NA,20
2020,winter,breast,shallow,downcoast,0-10m,cnefin,0.15,3,10,other,other,NA,20
2020,winter,breast,shallow,downcoast,0-10m,haliga,0.1,2,10,other,other,NA,20
2020,winter,breast,shallow,downcoast,0-10m,crub,0.05,1,10,other,other,NA,20
2020,winter,breast,shallow,downcoast,10-20m,derimb,0.35,5,10,invert,star,"52, 61, 62, 48, 46",20
2020,winter,breast,shallow,downcoast,10-20m,henric,0.05,1,10,invert,star,41,20
2020,winter,breast,shallow,downcoast,10-20m,pisoch,0.05,1,10,invert,star,83,20
2020,winter,breast,shallow,downcoast,10-20m,evatros,0.05,0,10,invert,star,NA,20
2020,winter,breast,shallow,downcoast,10-20m,strdro,0.3,5,10,invert,urchin,"41, 27, 46, 35, 46",20
2020,winter,breast,shallow,downcoast,10-20m,strfraad,0.3,5,10,invert,urchin,"33, 31, 63, 70, 74",20
2020,winter,breast,shallow,downcoast,10-20m,pugpro,0.1,2,10,invert,crab,NA,20
2020,winter,breast,shallow,downcoast,10-20m,cryste,0.05,1,10,invert,mollusc,NA,20
2020,winter,breast,shallow,downcoast,10-20m,cragig,0.2,4,10,invert,mollusc,NA,20
2020,winter,breast,shallow,downcoast,10-20m,halkam,1.948051948051948,29,7.7,invert,mollusc,"47, 44, 31, 63, 58, 37, 49, 53, 54, 47, 34, 52, 51, 52, 72, 74, 74, 37, 41, 49, 56, 38, 44, 51, 63, 54, 51, 42, 39",15.4
2020,winter,breast,shallow,downcoast,10-20m,cerfol,0.05,1,10,invert,mollusc,NA,20
2020,winter,breast,shallow,downcoast,10-20m,halaur,0.05,1,10,other,other,NA,20
2020,winter,breast,shallow,downcoast,10-20m,haliga,0.05,1,10,other,other,NA,20
2020,winter,breast,shallow,downcoast,10-20m,cnefin,0.1,2,10,other,other,NA,20
2020,winter,breast,shallow,downcoast,20-30m,derimb,0.2,3,10,invert,star,"31, 57, 80",20
2020,winter,breast,shallow,downcoast,20-30m,henric,0.05,1,10,invert,star,45,20
2020,winter,breast,shallow,downcoast,20-30m,pisoch,0.2,4,10,invert,star,"84, 53, 75, 91",20
2020,winter,breast,shallow,downcoast,20-30m,strdro,0.65,13,10,invert,urchin,"37, 41, 39, 56, 41, 45, 32, 36, 35, 28, 55, 32, 35",20
2020,winter,breast,shallow,downcoast,20-30m,strfraad,0.2,3,10,invert,urchin,"39, 42, 34",20
2020,winter,breast,shallow,downcoast,20-30m,pugpro,0.05,1,10,invert,crab,NA,20
2020,winter,breast,shallow,downcoast,20-30m,cragig,1.05,21,10,invert,mollusc,NA,20
2020,winter,breast,shallow,downcoast,20-30m,halkam,1.8987341772151898,30,7.9,invert,mollusc,"52, 55, 81, 62, 44, 52, 37, 64, 61, 55, 60, 54, 56, 55, 68, 71, 64, 74, 68, 71, 72, 64, 49, 41, 58, 53, 58, 45, 57, 64",15.8
2020,winter,breast,shallow,downcoast,20-30m,cerfol,0.15,3,10,invert,mollusc,NA,20
2020,winter,breast,shallow,downcoast,20-30m,crysit,0.05,1,10,other,other,NA,20
2020,winter,breast,shallow,upcoast,20-30m,derimb,0.55,10,10,invert,star,"64, 57, 49, 65, 62, 25, 82, 59, 40, 30",20
2020,winter,breast,shallow,upcoast,20-30m,henric,0.05,0,10,invert,star,NA,20
2020,winter,breast,shallow,upcoast,20-30m,evatros,0.05,1,10,invert,star,74,20
2020,winter,breast,shallow,upcoast,20-30m,strdro,0.35,4,10,invert,urchin,"38, 28, 34, 36",20
2020,winter,breast,shallow,upcoast,20-30m,strfraad,3,30,5,invert,urchin,"38, 36, 52, 64, 40, 48, 41, 39, 35, 47, 81, 74, 32, 61, 58, 79, 58, 81, 32, 25, 33, 70, 69, 42, 50, 43, 66, 66, 47, 55",10
2020,winter,breast,shallow,upcoast,20-30m,cucmin,0.45,9,10,invert,cuc,NA,20
2020,winter,breast,shallow,upcoast,20-30m,parcal,0.05,1,10,invert,cuc,NA,20
2020,winter,breast,shallow,upcoast,20-30m,loxscy,0.1,2,10,other,other,NA,20
2020,winter,breast,shallow,upcoast,20-30m,halkam,2.678571428571429,28,5.6,invert,mollusc,"41, 56, 35, 32, 58, 55, 32, 45, 46, 71, 28, 78, 68, 77, 61, 84, 70, 47, 69, 68, 37, 52, 34, 40, 45, 33, 54, 72",11.2
2020,winter,breast,shallow,upcoast,20-30m,halaur,0.05,1,10,other,other,NA,20
2020,winter,breast,shallow,upcoast,20-30m,haliga,0.05,1,10,other,other,NA,20
2020,winter,breast,shallow,upcoast,20-30m,cnefin,0.1,2,10,other,other,NA,20
2020,winter,breast,shallow,upcoast,20-30m,bolvil,0.05,1,10,other,other,NA,20
2020,winter,breast,shallow,upcoast,10-20m,derimb,0.65,9,10,invert,star,"41, 42, 25, 28, 58, 42, 42, 80, 40",20
2020,winter,breast,shallow,upcoast,10-20m,henric,0.15,1,10,invert,star,44,20
2020,winter,breast,shallow,upcoast,10-20m,evatros,0.1,1,10,invert,star,26,20
2020,winter,breast,shallow,upcoast,10-20m,strdro,0.15,1,10,invert,urchin,30,20
2020,winter,breast,shallow,upcoast,10-20m,strfraad,1.45,26,10,invert,urchin,"47, 76, 71, 75, 32, 39, 51, 31, 35, 68, 37, 63, 57, 80, 72, 51, 41, 55, 65, 35, 50, 63, 62, 74, 63, 27",20
2020,winter,breast,shallow,upcoast,10-20m,cucmin,0.35,7,10,invert,cuc,NA,20
2020,winter,breast,shallow,upcoast,10-20m,parcal,0.05,1,10,invert,cuc,NA,20
2020,winter,breast,shallow,upcoast,10-20m,loxscy,0.05,1,10,other,other,NA,20
2020,winter,breast,shallow,upcoast,10-20m,cryste,0.05,1,10,invert,mollusc,NA,20
2020,winter,breast,shallow,upcoast,10-20m,cragig,0.05,1,10,invert,mollusc,NA,20
2020,winter,breast,shallow,upcoast,10-20m,halkam,2.0270270270270268,30,7.4,invert,mollusc,"52, 81, 55, 84, 76, 73, 65, 63, 65, 27, 41, 42, 48, 72, 50, 61, 76, 48, 53, 43, 48, 80, 53, 74, 70, 90, 47, 48, 35, 50",14.8
2020,winter,breast,shallow,upcoast,10-20m,cerfol,0.2,8,20,invert,mollusc,NA,40
2020,winter,breast,shallow,upcoast,10-20m,haliga,0.05,1,10,other,other,NA,20
2020,winter,breast,shallow,upcoast,10-20m,cnefin,0.2,4,10,other,other,NA,20
2020,winter,breast,shallow,upcoast,10-20m,bolvil,0.05,1,10,other,other,NA,20
2020,winter,breast,shallow,upcoast,0-10m,derimb,0.6,10,10,invert,star,"56, 49, 68, 37, 54, 50, 29, 52, 53, 33",20
2020,winter,breast,shallow,upcoast,0-10m,pisoch,0.05,1,10,invert,star,93,20
2020,winter,breast,shallow,upcoast,0-10m,strdro,0.05,1,10,invert,urchin,31,20
2020,winter,breast,shallow,upcoast,0-10m,strfraad,0.1,2,10,invert,urchin,"75, 72",20
2020,winter,breast,shallow,upcoast,0-10m,cucmin,0.3,6,10,invert,cuc,NA,20
2020,winter,breast,shallow,upcoast,0-10m,loxscy,0.1,2,10,other,other,NA,20
2020,winter,breast,shallow,upcoast,0-10m,pugpro,0.05,1,10,invert,crab,NA,20
2020,winter,breast,shallow,upcoast,0-10m,cragig,0.25,5,10,invert,mollusc,NA,20
2020,winter,breast,shallow,upcoast,0-10m,halkam,2.542372881355932,30,5.9,invert,mollusc,"57, 45, 60, 62, 39, 69, 66, 49, 64, 40, 59, 65, 76, 59, 52, 51, 74, 79, 71, 34, 31, 47, 41, 78, 63, 61, 72, 75, 68, 41",11.8
2020,winter,breast,shallow,upcoast,0-10m,haliga,0.05,1,10,other,other,NA,20
2020,winter,breast,shallow,upcoast,0-10m,cnefin,0.3,6,10,other,other,NA,20
2020,winter,breast,shallow,upcoast,0-10m,crub,0.1,2,10,other,other,NA,20
2020,winter,breast,deep,downcoast,0-10m,derimb,0.05,0,10,invert,star,NA,20
2020,winter,breast,deep,downcoast,0-10m,urtlof,0.05,1,10,invert,anemone,NA,20
2020,winter,breast,deep,downcoast,0-10m,urtcor,0.05,1,10,invert,anemone,NA,20
2020,winter,breast,deep,downcoast,0-10m,strdro,0.6,4,10,invert,urchin,"60, 57, 26, 30",20
2020,winter,breast,deep,downcoast,0-10m,strfraad,0.65,12,10,invert,urchin,"57, 66, 59, 58, 43, 52, 32, 42, 30, 42, 28, 31",20
2020,winter,breast,deep,downcoast,0-10m,cucmin,0.15,3,10,invert,cuc,NA,20
2020,winter,breast,deep,downcoast,0-10m,cragig,0.2,4,10,invert,mollusc,NA,20
2020,winter,breast,deep,downcoast,0-10m,halkam,0.55,10,10,invert,mollusc,"67, 58, 36, 27, 96, 58, 55, 57, 73, 25",20
2020,winter,breast,deep,downcoast,0-10m,cerfol,0.15,3,10,invert,mollusc,NA,20
2020,winter,breast,deep,downcoast,0-10m,halaur,0.1,2,10,other,other,NA,20
2020,winter,breast,deep,downcoast,0-10m,haliga,0.05,1,10,other,other,NA,20
2020,winter,breast,deep,downcoast,10-20m,derimb,0.3,5,10,invert,star,"28, 25, 28, 34, 44",20
2020,winter,breast,deep,downcoast,10-20m,strdro,0.6,5,10,invert,urchin,"44, 26, 32, 38, 55",20
2020,winter,breast,deep,downcoast,10-20m,strfraad,0.8,15,10,invert,urchin,"66, 72, 46, 61, 52, 40, 57, 44, 34, 36, 46, 47, 38, 41, 44",20
2020,winter,breast,deep,downcoast,10-20m,cucmin,0.1,2,10,invert,cuc,NA,20
2020,winter,breast,deep,downcoast,10-20m,parcal,0.05,1,10,invert,cuc,NA,20
2020,winter,breast,deep,downcoast,10-20m,pugpro,0.1,2,10,invert,crab,NA,20
2020,winter,breast,deep,downcoast,10-20m,cragig,0.1,2,10,invert,mollusc,NA,20
2020,winter,breast,deep,downcoast,10-20m,halkam,0.3,5,10,invert,mollusc,"32, 73, 64, 78, 37",20
2020,winter,breast,deep,downcoast,10-20m,halaur,0.05,1,10,other,other,NA,20
2020,winter,breast,deep,downcoast,10-20m,haliga,0.1,2,10,other,other,NA,20
2020,winter,breast,deep,downcoast,10-20m,crub,0.05,1,10,other,other,NA,20
2020,winter,breast,deep,downcoast,20-30m,derimb,0.25,4,10,invert,star,"65, 54, 29, 66",20
2020,winter,breast,deep,downcoast,20-30m,strdro,0.55,7,10,invert,urchin,"26, 31, 59, 43, 52, 38, 43",20
2020,winter,breast,deep,downcoast,20-30m,strfraad,0.6,12,10,invert,urchin,"36, 42, 43, 34, 25, 49, 46, 53, 47, 66, 46, 63",20
2020,winter,breast,deep,downcoast,20-30m,pugpro,0.05,1,10,invert,crab,NA,20
2020,winter,breast,deep,downcoast,20-30m,cragig,0.05,1,10,invert,mollusc,NA,20
2020,winter,breast,deep,downcoast,20-30m,halkam,0.95,19,10,invert,mollusc,"31, 85, 57, 62, 48, 52, 64, 37, 79, 74, 53, 57, 62, 57, 63, 52, 58, 64, 57",20
2020,winter,breast,deep,downcoast,20-30m,crub,0.1,2,10,other,other,NA,20
2020,winter,breast,deep,upcoast,0-10m,derimb,0.1,1,10,invert,star,75,20
2020,winter,breast,deep,upcoast,0-10m,pisoch,0.05,1,10,invert,star,100,20
2020,winter,breast,deep,upcoast,0-10m,strdro,0.05,1,10,invert,urchin,44,20
2020,winter,breast,deep,upcoast,0-10m,strfraad,1.2,21,10,invert,urchin,"43, 39, 37, 51, 66, 33, 25, 68, 54, 73, 59, 42, 58, 71, 56, 33, 59, 64, 42, 31, 42",20
2020,winter,breast,deep,upcoast,0-10m,cucmin,0.15,3,10,invert,cuc,NA,20
2020,winter,breast,deep,upcoast,0-10m,cragig,0.05,1,10,invert,mollusc,NA,20
2020,winter,breast,deep,upcoast,0-10m,halkam,0.4,7,10,invert,mollusc,"53, 62, 64, 42, 44, 60, 62",20
2020,winter,breast,deep,upcoast,0-10m,cerfol,0.05,1,10,invert,mollusc,NA,20
2020,winter,breast,deep,upcoast,0-10m,haliga,0.05,1,10,other,other,NA,20
2020,winter,breast,deep,upcoast,0-10m,crub,0.05,1,10,other,other,NA,20
2020,winter,breast,deep,upcoast,10-20m,derimb,0.15,2,10,invert,star,"51, 52",20
2020,winter,breast,deep,upcoast,10-20m,evatros,0.05,1,10,invert,star,34,20
2020,winter,breast,deep,upcoast,10-20m,strdro,0.05,1,10,invert,urchin,39,20
2020,winter,breast,deep,upcoast,10-20m,strfraad,0.8,13,10,invert,urchin,"45, 56, 78, 44, 40, 52, 65, 57, 62, 31, 48, 68, 64",20
2020,winter,breast,deep,upcoast,10-20m,pugpro,0.1,2,10,invert,crab,NA,20
2020,winter,breast,deep,upcoast,10-20m,cragig,0.05,1,10,invert,mollusc,NA,20
2020,winter,breast,deep,upcoast,10-20m,halkam,0.55,10,10,invert,mollusc,"57, 54, 56, 47, 27, 31, 34, 42, 47, 68",20
2020,winter,breast,deep,upcoast,10-20m,cerfol,0.1,2,10,invert,mollusc,NA,20
2020,winter,breast,deep,upcoast,10-20m,halaur,0.15,3,10,other,other,NA,20
2020,winter,breast,deep,upcoast,20-30m,derimb,0.4,7,10,invert,star,"33, 36, 47, 31, 34, 45, 52",20
2020,winter,breast,deep,upcoast,20-30m,henric,0.05,0,10,invert,star,NA,20
2020,winter,breast,deep,upcoast,20-30m,strfraad,0.15,3,10,invert,urchin,"46, 77, 48",20
2020,winter,breast,deep,upcoast,20-30m,cucmin,0.05,1,10,invert,cuc,NA,20
2020,winter,breast,deep,upcoast,20-30m,pugpro,0.1,2,10,invert,crab,NA,20
2020,winter,breast,deep,upcoast,20-30m,cragig,0.05,1,10,invert,mollusc,NA,20
2020,winter,breast,deep,upcoast,20-30m,halkam,0.85,17,10,invert,mollusc,"58, 42, 39, 37, 54, 59, 65, 57, 61, 48, 57, 43, 34, 56, 73, 68, 52",20
2020,winter,breast,deep,upcoast,20-30m,halaur,0.15,3,10,other,other,NA,20
2020,winter,breast,deep,upcoast,20-30m,haliga,0.05,1,10,other,other,NA,20
2020,winter,breast,deep,upcoast,20-30m,crub,0.05,1,10,other,other,NA,20
2020,winter,breast,deep,upcoast,0-10m,agafim,0.1,2,10,algae,brown_algae,NA,20
2020,winter,breast,deep,upcoast,0-10m,opunt,0.05,1,10,algae,red_algae,NA,20
2020,winter,breast,deep,upcoast,20-30m,agafim,0.1,2,10,algae,brown_algae,NA,20
2020,winter,breast,deep,upcoast,20-30m,opunt,0.1,2,10,algae,red_algae,NA,20
2020,winter,breast,shallow,upcoast,0-10m,const,0.05,1,10,algae,red_algae,NA,20
2020,winter,breast,shallow,upcoast,20-30m,agafim,0.05,1,10,algae,brown_algae,NA,20
2020,winter,breast,shallow,upcoast,20-30m,const,0.05,1,10,algae,red_algae,NA,20
2020,winter,breast,deep,downcoast,10-20m,agafim,0.15,3,10,algae,brown_algae,NA,20
2020,winter,breast,deep,downcoast,10-20m,opunt,0.15,3,10,algae,red_algae,NA,20
2020,winter,breast,deep,downcoast,10-20m,const,0.05,1,10,algae,red_algae,NA,20
2020,winter,breast,deep,downcoast,20-30m,agafim,0.05,1,10,algae,brown_algae,NA,20
2020,winter,breast,deep,downcoast,20-30m,opunt,0.2,4,10,algae,red_algae,NA,20
2020,winter,breast,deep,downcoast,20-30m,const,0.05,1,10,algae,red_algae,NA,20
2020,winter,breast,shallow,downcoast,0-10m,agafim,0.1,2,10,algae,brown_algae,NA,20
2020,winter,breast,shallow,downcoast,0-10m,lamset,0.15,3,10,algae,brown_algae,NA,20
2020,winter,breast,shallow,downcoast,10-20m,agafim,0.05,1,10,algae,brown_algae,NA,20
2020,winter,breast,shallow,downcoast,10-20m,lamset,0.05,1,10,algae,brown_algae,NA,20
2020,winter,breast,shallow,downcoast,20-30m,agafim,0.1,2,10,algae,brown_algae,NA,20
2020,winter,harris,deep,upcoast,0-10m,derimb,0.25,5,10,invert,star,"57, 44, 50, 71, 43",20
2020,winter,harris,deep,upcoast,0-10m,strdro,3.947368421052632,22,3.8,invert,urchin,"53, 36, 34, 35, 34, 34, 27, 29, 38, 36, 29, 28, 37, 35, 25, 27, 38, 33, 34, 44, 37, 29",7.6
2020,winter,harris,deep,upcoast,0-10m,strfraad,1,18,10,invert,urchin,"37, 54, 66, 93, 36, 61, 79, 54, 44, 41, 34, 39, 34, 36, 32, 40, 46, 32",20
2020,winter,harris,deep,upcoast,0-10m,cragig,0.4,8,10,invert,mollusc,NA,20
2020,winter,harris,deep,upcoast,0-10m,halkam,0.3,5,10,invert,mollusc,"56, 31, 42, 25, 33",20
2020,winter,harris,deep,upcoast,0-10m,craarb,0.15,3,10,other,other,NA,20
2020,winter,harris,deep,upcoast,10-20m,derimb,0.35,6,10,invert,star,"37, 84, 89, 88, 69, 55",20
2020,winter,harris,deep,upcoast,10-20m,strdro,4.285714285714286,12,3.5,invert,urchin,"47, 28, 32, 34, 29, 31, 36, 38, 36, 37, 28, 31",7
2020,winter,harris,deep,upcoast,10-20m,strfraad,3.1914893617021276,27,4.7,invert,urchin,"38, 55, 33, 46, 30, 40, 46, 32, 47, 52, 38, 42, 42, 31, 38, 29, 42, 43, 41, 44, 52, 34, 29, 42, 39, 38, 33",9.4
2020,winter,harris,deep,upcoast,10-20m,cragig,0.85,17,10,invert,mollusc,NA,20
2020,winter,harris,deep,upcoast,10-20m,halkam,0.05,1,10,invert,mollusc,40,20
2020,winter,harris,deep,upcoast,10-20m,crub,0.05,1,10,other,other,NA,20
2020,winter,harris,deep,upcoast,20-30m,derimb,0.05,0,10,invert,star,NA,20
2020,winter,harris,deep,upcoast,20-30m,evatros,0.05,1,10,invert,star,83,20
2020,winter,harris,deep,upcoast,20-30m,strdro,8.333333333333334,22,1.8,invert,urchin,"37, 31, 34, 42, 39, 36, 35, 32, 38, 31, 34, 34, 39, 29, 41, 36, 34, 35, 37, 38, 29, 25",3.6
2020,winter,harris,deep,upcoast,20-30m,strfraad,0.85,17,10,invert,urchin,"53, 64, 63, 70, 68, 45, 57, 54, 44, 56, 44, 50, 45, 46, 72, 43, 37",20
